gameid,gameid_num,away,home,tm,line,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
20150127WASLAL,0021400680,WAS,LAL,WAS,-450,total,,240,38,78,4,16,18,27,,9,42,51,19,18,8,16,2,4,98
20150127WASLAL,0021400680,WAS,LAL,LAL,350,total,,240,37,87,5,20,13,16,,8,30,38,17,19,9,11,4,2,92
20150128PORCLE,0021400681,POR,CLE,POR,120,total,,240,35,80,10,31,14,17,,11,28,39,18,20,5,8,5,1,94
20150128PORCLE,0021400681,POR,CLE,CLE,-140,total,,240,34,85,15,37,16,18,,14,32,46,16,15,3,8,1,5,99
20150128DETPHI,0021400682,DET,PHI,DET,-360,total,,240,23,75,2,20,21,23,,14,24,38,15,16,12,17,5,10,69
20150128DETPHI,0021400682,DET,PHI,PHI,300,total,,240,37,78,7,21,8,12,,13,35,48,27,19,11,19,10,5,89
20150128BKNATL,0021400683,BKN,ATL,BKN,1000,total,,240,39,87,9,24,15,18,,9,26,35,26,20,6,8,5,4,102
20150128BKNATL,0021400683,BKN,ATL,ATL,-1800,total,,240,38,82,12,33,25,26,,12,33,45,29,18,4,11,4,5,113
20150128SACTOR,0021400684,SAC,TOR,SAC,190,total,,240,35,73,7,17,25,29,,6,25,31,17,18,6,17,4,4,102
20150128SACTOR,0021400684,SAC,TOR,TOR,-230,total,,240,43,84,17,34,16,19,,11,28,39,29,24,12,16,4,4,119
20150128DALHOU,0021400685,DAL,HOU,DAL,155,total,,240,35,82,10,25,14,16,,10,36,46,16,16,10,23,7,7,94
20150128DALHOU,0021400685,DAL,HOU,HOU,-175,total,,240,36,88,14,35,13,15,,11,28,39,21,19,14,16,7,7,99
20150128BOSMIN,0021400686,BOS,MIN,BOS,-180,total,,240,42,91,7,23,7,9,,9,30,39,22,22,9,13,4,4,98
20150128BOSMIN,0021400686,BOS,MIN,MIN,160,total,,240,38,77,6,16,28,32,,6,39,45,18,11,6,11,4,4,110
20150128DENNOP,0021400687,DEN,NOP,DEN,200,total,,240,39,85,10,17,5,7,,8,31,39,30,22,4,8,7,6,93
20150128DENNOP,0021400687,DEN,NOP,NOP,-240,total,,240,32,82,3,15,18,24,,17,31,48,15,15,2,9,6,7,85
20150128OKCNYK,0021400688,OKC,NYK,OKC,300,total,,240,34,85,5,22,19,22,,10,37,47,10,22,7,13,7,6,92
20150128OKCNYK,0021400688,OKC,NYK,NYK,-360,total,,240,40,91,8,17,12,17,,11,40,51,29,17,8,10,6,7,100
20150128CHASAS,0021400689,CHA,SAS,CHA,900,total,,240,34,83,6,18,12,14,,8,35,43,23,17,7,12,4,8,86
20150128CHASAS,0021400689,CHA,SAS,SAS,-1600,total,,240,35,83,10,29,15,18,,10,39,49,23,14,7,14,8,4,95
20150128LACUTA,0021400690,LAC,UTA,LAC,-300,total,,240,34,76,9,26,17,25,,10,27,37,13,20,7,8,6,6,94
20150128LACUTA,0021400690,LAC,UTA,UTA,250,total,,240,35,81,5,24,14,20,,16,31,47,17,18,2,9,6,6,89
20150128WASPHX,0021400691,WAS,PHX,WAS,210,total,,240,37,88,8,18,16,23,,15,35,50,13,16,2,13,3,2,98
20150128WASPHX,0021400691,WAS,PHX,PHX,-250,total,,240,40,88,11,29,15,18,,7,34,41,23,16,10,9,2,3,106
20150129MILORL,0021400692,MIL,ORL,MIL,-175,total,,240,45,87,12,25,13,18,,7,31,38,29,24,16,15,8,4,115
20150129MILORL,0021400692,MIL,ORL,ORL,155,total,,240,37,82,5,18,21,30,,14,35,49,14,18,8,23,4,8,100
20150129DENMEM,0021400693,DEN,MEM,DEN,425,total,,240,29,87,2,26,9,10,,10,37,47,19,19,6,16,5,4,69
20150129DENMEM,0021400693,DEN,MEM,MEM,-550,total,,240,39,88,3,16,18,27,,13,44,57,17,11,8,9,4,5,99
20150129NYKIND,0021400694,NYK,IND,NYK,300,total,,240,34,81,5,16,9,13,,6,27,33,22,18,3,10,6,4,82
20150129NYKIND,0021400694,NYK,IND,IND,-360,total,,240,42,79,6,18,13,18,,8,41,49,25,16,4,11,4,6,103
20150129CHILAL,0021400695,CHI,LAL,CHI,-500,total,,290,43,104,6,25,26,32,,17,32,49,26,21,9,11,6,8,118
20150129CHILAL,0021400695,CHI,LAL,LAL,400,total,,290,50,106,3,9,20,25,,18,36,54,26,27,5,13,8,6,123
20150130MINPHI,0021400696,MIN,PHI,MIN,-175,total,,240,34,76,5,14,21,25,,11,27,38,24,18,8,21,4,9,94
20150130MINPHI,0021400696,MIN,PHI,PHI,155,total,,240,37,74,8,23,21,25,,7,27,34,27,16,13,14,9,4,103
20150130PORATL,0021400697,POR,ATL,POR,200,total,,240,39,87,11,30,10,11,,9,37,46,25,20,7,17,3,4,99
20150130PORATL,0021400697,POR,ATL,ATL,-240,total,,240,40,84,11,23,14,22,,7,35,42,26,17,12,13,4,3,105
20150130HOUBOS,0021400698,HOU,BOS,HOU,-300,total,,240,35,84,8,30,15,20,,12,38,50,22,18,6,16,4,5,93
20150130HOUBOS,0021400698,HOU,BOS,BOS,250,total,,240,32,90,7,24,16,23,,14,34,48,14,23,8,11,5,4,87
20150130TORBKN,0021400699,TOR,BKN,TOR,-330,total,,265,47,92,7,26,26,30,,9,36,45,22,21,5,9,3,4,127
20150130TORBKN,0021400699,TOR,BKN,BKN,270,total,,265,49,101,4,19,20,26,,14,36,50,19,20,7,7,4,3,122
20150130SACCLE,0021400700,SAC,CLE,SAC,450,total,,240,30,84,3,18,27,32,,14,36,50,15,19,10,16,3,5,90
20150130SACCLE,0021400700,SAC,CLE,CLE,-600,total,,240,38,80,11,31,14,22,,7,37,44,22,24,11,17,5,3,101
20150130LACNOP,0021400701,LAC,NOP,LAC,-380,total,,240,42,92,7,28,12,17,,9,29,38,20,21,5,5,4,3,103
20150130LACNOP,0021400701,LAC,NOP,NOP,320,total,,240,36,86,13,25,23,26,,14,37,51,26,15,5,8,3,4,108
20150130DALMIA,0021400702,DAL,MIA,DAL,-360,total,,240,34,82,13,29,12,20,,13,36,49,24,13,10,10,4,3,93
20150130DALMIA,0021400702,DAL,MIA,MIA,300,total,,240,29,88,9,29,5,10,,17,35,52,18,17,6,16,3,4,72
20150130GSWUTA,0021400703,GSW,UTA,GSW,-550,total,,240,37,86,8,27,18,25,,11,30,41,21,19,8,13,2,6,100
20150130GSWUTA,0021400703,GSW,UTA,UTA,425,total,,240,42,94,9,25,17,28,,17,38,55,21,20,10,11,6,2,110
20150130CHIPHX,0021400704,CHI,PHX,CHI,220,total,,240,36,87,4,18,17,27,,12,37,49,20,18,6,11,3,5,93
20150130CHIPHX,0021400704,CHI,PHX,PHX,-260,total,,240,39,90,6,22,15,17,,11,39,50,16,21,7,13,5,3,99
20150131SACIND,0021400705,SAC,IND,SAC,180,total,,240,34,80,5,15,26,29,,9,37,46,16,27,8,12,1,5,99
20150131SACIND,0021400705,SAC,IND,IND,-220,total,,240,33,80,5,25,23,25,,9,31,40,22,22,8,14,5,1,94
20150131DALORL,0021400706,DAL,ORL,DAL,-320,total,,240,42,74,11,21,13,22,,3,33,36,26,20,9,12,4,3,108
20150131DALORL,0021400706,DAL,ORL,ORL,260,total,,240,33,78,8,24,19,24,,11,31,42,21,24,9,15,3,4,93
20150131TORWAS,0021400707,TOR,WAS,TOR,180,total,,265,44,88,11,26,21,30,,6,28,34,26,29,7,13,8,6,120
20150131TORWAS,0021400707,TOR,WAS,WAS,-220,total,,265,37,79,10,24,32,41,,12,28,40,26,24,8,22,6,8,116
20150131PHIATL,0021400708,PHI,ATL,PHI,1500,total,,240,31,81,14,35,9,15,,10,34,44,21,26,7,14,4,5,85
20150131PHIATL,0021400708,PHI,ATL,ATL,-5000,total,,240,34,78,10,28,13,18,,8,36,44,20,16,6,12,5,4,91
20150131HOUDET,0021400709,HOU,DET,HOU,-185,total,,240,39,87,11,32,12,19,,11,28,39,23,29,10,13,3,8,101
20150131HOUDET,0021400709,HOU,DET,DET,165,total,,240,41,82,10,25,22,35,,12,32,44,28,11,8,12,8,3,114
20150131OKCMEM,0021400710,OKC,MEM,OKC,155,total,,240,27,78,6,20,14,18,,12,35,47,15,19,5,17,4,5,74
20150131OKCMEM,0021400710,OKC,MEM,MEM,-175,total,,240,34,91,3,11,14,17,,20,34,54,22,18,11,11,5,4,85
20150131CLEMIN,0021400711,CLE,MIN,CLE,-750,total,,240,42,87,10,32,12,19,,18,34,52,16,19,8,13,6,1,106
20150131CLEMIN,0021400711,CLE,MIN,MIN,550,total,,240,34,82,6,13,16,21,,12,23,35,19,14,6,12,1,6,90
20150131PORMIL,0021400712,POR,MIL,POR,-130,total,,240,33,89,9,31,13,18,,11,33,44,19,15,11,16,3,8,88
20150131PORMIL,0021400712,POR,MIL,MIL,110,total,,240,37,82,8,21,13,14,,9,41,50,22,19,12,17,8,3,95
20150131CHADEN,0021400713,CHA,DEN,CHA,170,total,,240,44,93,0,11,16,25,,10,47,57,32,18,10,10,11,8,104
20150131CHADEN,0021400713,CHA,DEN,DEN,-200,total,,240,33,92,5,24,15,20,,8,36,44,21,19,2,12,8,11,86
20150131LACSAS,0021400714,LAC,SAS,LAC,170,total,,240,40,91,8,22,17,18,,16,40,56,20,23,12,15,7,3,105
20150131LACSAS,0021400714,LAC,SAS,SAS,-200,total,,240,28,75,10,30,19,28,,4,32,36,18,17,11,17,3,7,85
20150131PHXGSW,0021400715,PHX,GSW,PHX,450,total,,240,33,91,9,26,12,17,,15,37,52,22,17,10,20,5,8,87
20150131PHXGSW,0021400715,PHX,GSW,GSW,-600,total,,240,40,87,12,32,14,18,,9,35,44,27,20,11,15,8,5,106
20150201MIABOS,0021400716,MIA,BOS,MIA,145,total,,240,32,77,4,21,15,21,,10,36,46,18,18,7,16,9,3,83
20150201MIABOS,0021400716,MIA,BOS,BOS,-165,total,,240,30,81,4,19,11,18,,8,32,40,24,19,7,13,3,9,75
20150201LALNYK,0021400717,LAL,NYK,LAL,130,total,,240,27,76,7,16,19,23,,10,36,46,15,15,7,14,3,3,80
20150201LALNYK,0021400717,LAL,NYK,NYK,-150,total,,240,37,84,10,22,8,13,,11,30,41,18,21,7,10,3,3,92
20150202PHICLE,0021400718,PHI,CLE,PHI,2000,total,,240,31,78,12,33,10,14,,11,26,37,23,22,16,21,7,6,84
20150202PHICLE,0021400718,PHI,CLE,CLE,-4000,total,,240,35,78,12,27,15,22,,11,32,43,22,17,8,18,6,7,97
20150202CHAWAS,0021400719,CHA,WAS,CHA,300,total,,240,37,79,4,15,14,19,,6,36,42,21,18,6,11,3,3,92
20150202CHAWAS,0021400719,CHA,WAS,WAS,-360,total,,240,33,81,6,15,16,19,,10,33,43,19,23,7,12,3,3,88
20150202LACBKN,0021400720,LAC,BKN,LAC,-400,total,,240,42,89,8,23,8,25,,15,37,52,23,22,6,12,1,0,100
20150202LACBKN,0021400720,LAC,BKN,BKN,320,total,,240,41,83,12,27,8,18,,10,35,45,21,27,4,16,0,1,102
20150202MILTOR,0021400721,MIL,TOR,MIL,210,total,,240,33,80,7,16,9,17,,7,37,44,24,18,8,12,6,3,82
20150202MILTOR,0021400721,MIL,TOR,TOR,-250,total,,240,25,78,7,27,18,22,,13,33,46,14,19,7,15,3,6,75
20150202ATLNOP,0021400722,ATL,NOP,ATL,-150,total,,240,40,89,7,22,13,17,,9,23,32,19,15,6,6,3,10,100
20150202ATLNOP,0021400722,ATL,NOP,NOP,130,total,,240,43,86,9,23,20,23,,17,35,52,30,15,5,13,10,3,115
20150202ORLOKC,0021400723,ORL,OKC,ORL,500,total,,240,38,90,6,23,15,18,,14,30,44,23,21,5,13,1,5,97
20150202ORLOKC,0021400723,ORL,OKC,OKC,-700,total,,240,37,75,8,20,22,26,,8,32,40,25,20,10,13,5,1,104
20150202MINDAL,0021400724,MIN,DAL,MIN,500,total,,240,34,82,3,13,23,26,,16,31,47,18,22,10,15,2,10,94
20150202MINDAL,0021400724,MIN,DAL,DAL,-700,total,,240,39,84,10,31,12,18,,12,31,43,27,18,11,15,10,2,100
20150202MEMPHX,0021400725,MEM,PHX,MEM,-145,total,,240,36,83,3,11,27,34,,16,30,46,19,17,12,14,4,6,102
20150202MEMPHX,0021400725,MEM,PHX,PHX,125,total,,240,42,84,6,16,11,18,,11,27,38,18,25,12,16,6,4,101
20150203DENPHI,0021400726,DEN,PHI,DEN,-320,total,,240,33,85,12,31,20,28,,8,29,37,26,29,13,14,3,9,98
20150203DENPHI,0021400726,DEN,PHI,PHI,260,total,,240,31,70,11,27,32,42,,7,42,49,26,22,10,20,9,3,105
20150203MIADET,0021400727,MIA,DET,MIA,150,total,,240,35,74,6,14,15,23,,8,27,35,23,14,1,8,6,5,91
20150203MIADET,0021400727,MIA,DET,DET,-170,total,,240,42,88,9,20,15,18,,14,31,45,27,17,7,6,5,6,108
20150203BOSNYK,0021400728,BOS,NYK,BOS,-115,total,,240,42,77,6,24,18,23,,11,28,39,23,11,6,15,0,2,108
20150203BOSNYK,0021400728,BOS,NYK,NYK,-105,total,,240,41,83,7,20,8,11,,12,23,35,22,18,7,13,2,0,97
20150203UTAPOR,0021400729,UTA,POR,UTA,320,total,,240,39,85,6,13,18,26,,14,27,41,18,23,8,10,4,6,102
20150203UTAPOR,0021400729,UTA,POR,POR,-400,total,,240,36,76,7,23,24,34,,12,33,45,18,20,8,14,6,4,103
20150203GSWSAC,0021400730,GSW,SAC,GSW,-600,total,,240,46,91,10,23,19,26,,14,35,49,33,23,13,11,5,4,121
20150203GSWSAC,0021400730,GSW,SAC,SAC,450,total,,240,35,79,7,16,19,24,,6,28,34,17,21,7,18,4,5,96
20150204DETIND,0021400731,DET,IND,DET,160,total,,240,43,87,12,24,11,15,,12,23,35,23,18,7,10,2,4,109
20150204DETIND,0021400731,DET,IND,IND,-180,total,,240,46,77,12,21,10,18,,8,29,37,28,15,5,11,4,2,114
20150204WASATL,0021400732,WAS,ATL,WAS,200,total,,240,34,77,4,16,24,30,,5,36,41,19,24,7,12,2,2,96
20150204WASATL,0021400732,WAS,ATL,ATL,-240,total,,240,38,80,11,25,18,27,,9,37,46,24,22,7,14,2,2,105
20150204DENBOS,0021400733,DEN,BOS,DEN,145,total,,240,33,80,4,24,30,33,,14,34,48,18,19,9,15,6,3,100
20150204DENBOS,0021400733,DEN,BOS,BOS,-165,total,,240,40,99,12,28,12,17,,19,32,51,27,21,10,13,3,6,104
20150204BKNTOR,0021400734,BKN,TOR,BKN,270,total,,240,40,81,9,19,20,23,,10,29,39,24,17,7,8,1,4,109
20150204BKNTOR,0021400734,BKN,TOR,TOR,-330,total,,240,35,79,10,33,13,18,,9,29,38,22,16,3,9,4,1,93
20150204CHIHOU,0021400735,CHI,HOU,CHI,135,total,,240,31,89,8,25,20,26,,18,42,60,16,17,3,12,5,8,90
20150204CHIHOU,0021400735,CHI,HOU,HOU,-155,total,,240,38,92,8,27,17,23,,11,36,47,18,19,6,6,8,5,101
20150204LALMIL,0021400736,LAL,MIL,LAL,400,total,,265,39,93,9,28,18,25,,18,35,53,22,25,3,16,2,7,105
20150204LALMIL,0021400736,LAL,MIL,MIL,-500,total,,265,41,82,11,26,20,22,,5,30,35,25,22,10,11,7,2,113
20150204MIAMIN,0021400737,MIA,MIN,MIA,110,total,,240,39,80,7,16,16,24,,15,32,47,18,23,11,18,3,3,101
20150204MIAMIN,0021400737,MIA,MIN,MIN,-130,total,,240,37,72,6,11,22,27,,3,29,32,27,24,10,14,3,3,102
20150204OKCNOP,0021400738,OKC,NOP,OKC,150,total,,240,45,85,5,15,7,11,,12,36,48,21,20,3,14,11,3,102
20150204OKCNOP,0021400738,OKC,NOP,NOP,-170,total,,240,37,97,7,25,10,13,,19,29,48,23,14,7,10,3,11,91
20150204ORLSAS,0021400739,ORL,SAS,ORL,900,total,,240,42,84,10,21,9,14,,5,34,39,27,16,6,12,1,4,103
20150204ORLSAS,0021400739,ORL,SAS,SAS,-1600,total,,240,44,84,14,32,8,14,,6,35,41,32,12,7,11,4,1,110
20150204MEMUTA,0021400740,MEM,UTA,MEM,-280,total,,240,38,80,6,13,18,22,,11,27,38,26,21,7,9,4,3,100
20150204MEMUTA,0021400740,MEM,UTA,UTA,240,total,,240,33,73,7,23,17,26,,9,31,40,15,19,6,12,3,4,90
20150204DALGSW,0021400741,DAL,GSW,DAL,330,total,,240,41,98,10,30,22,28,,14,28,42,24,19,8,8,1,5,114
20150204DALGSW,0021400741,DAL,GSW,GSW,-420,total,,240,45,86,19,38,19,25,,10,36,46,29,22,5,13,5,1,128
20150205WASCHA,0021400742,WAS,CHA,WAS,-130,total,,240,35,84,5,10,12,17,,9,28,37,20,26,2,12,5,15,87
20150205WASCHA,0021400742,WAS,CHA,CHA,110,total,,240,33,76,6,25,22,27,,12,38,50,15,19,5,14,15,5,94
20150205LACCLE,0021400743,LAC,CLE,LAC,160,total,,240,38,91,5,22,13,20,,14,29,43,24,29,9,12,1,4,94
20150205LACCLE,0021400743,LAC,CLE,CLE,-180,total,,240,31,72,8,30,35,44,,14,38,52,23,21,10,18,4,1,105
20150205DALSAC,0021400744,DAL,SAC,DAL,-160,total,,240,41,96,12,34,7,10,,8,40,48,25,19,9,9,7,8,101
20150205DALSAC,0021400744,DAL,SAC,SAC,140,total,,240,29,79,3,21,17,22,,7,42,49,13,18,5,17,8,7,78
20150205PHXPOR,0021400745,PHX,POR,PHX,170,total,,240,34,88,6,23,13,17,,11,31,42,20,21,11,16,2,7,87
20150205PHXPOR,0021400745,PHX,POR,POR,-200,total,,240,40,90,8,31,20,23,,13,44,57,21,14,7,14,7,2,108
20150206NYKBKN,0021400746,NYK,BKN,NYK,230,total,,240,34,89,6,24,14,17,,13,27,40,23,22,8,5,3,10,88
20150206NYKBKN,0021400746,NYK,BKN,BKN,-270,total,,240,37,74,3,11,15,22,,10,37,47,23,19,1,14,10,3,92
20150206CLEIND,0021400747,CLE,IND,CLE,-260,total,,240,40,89,11,35,8,12,,15,28,43,18,20,6,15,3,2,99
20150206CLEIND,0021400747,CLE,IND,IND,220,total,,240,37,79,8,21,21,26,,9,32,41,26,14,9,8,2,3,103
20150206LALORL,0021400748,LAL,ORL,LAL,170,total,,265,39,97,11,26,8,13,,15,28,43,27,13,12,14,8,6,97
20150206LALORL,0021400748,LAL,ORL,ORL,-200,total,,265,43,83,5,15,12,14,,10,38,48,26,13,9,18,6,8,103
20150206GSWATL,0021400749,GSW,ATL,GSW,-130,total,,240,47,103,12,33,10,15,,19,32,51,31,24,7,14,7,4,116
20150206GSWATL,0021400749,GSW,ATL,ATL,110,total,,240,38,77,15,27,33,37,,4,34,38,28,19,13,13,4,7,124
20150206PHIBOS,0021400750,PHI,BOS,PHI,320,total,,240,35,79,11,25,15,31,,11,33,44,22,19,6,17,3,4,96
20150206PHIBOS,0021400750,PHI,BOS,BOS,-400,total,,240,39,86,10,27,19,25,,11,42,53,27,24,8,10,4,3,107
20150206DENDET,0021400751,DEN,DET,DEN,230,total,,240,33,85,5,22,17,22,,11,32,43,22,24,7,13,5,4,88
20150206DENDET,0021400751,DEN,DET,DET,-270,total,,240,37,82,4,24,20,26,,11,40,51,23,16,4,16,4,5,98
20150206LACTOR,0021400752,LAC,TOR,LAC,-120,total,,240,38,78,6,23,25,31,,7,23,30,21,21,8,8,4,1,107
20150206LACTOR,0021400752,LAC,TOR,TOR,100,total,,240,40,75,13,30,30,37,,10,32,42,25,19,7,11,1,4,123
20150206MILHOU,0021400753,MIL,HOU,MIL,180,total,,240,48,95,4,17,11,15,,11,30,41,29,23,10,13,3,5,111
20150206MILHOU,0021400753,MIL,HOU,HOU,-220,total,,240,41,81,15,32,20,29,,10,32,42,32,17,11,17,5,3,117
20150206MEMMIN,0021400754,MEM,MIN,MEM,-400,total,,240,36,69,2,12,15,20,,2,28,30,19,19,11,18,5,1,89
20150206MEMMIN,0021400754,MEM,MIN,MIN,320,total,,240,35,81,5,17,15,17,,12,31,43,17,21,8,16,1,5,90
20150206NOPOKC,0021400755,NOP,OKC,NOP,220,total,,240,40,83,11,20,25,30,,11,35,46,26,22,5,17,5,8,116
20150206NOPOKC,0021400755,NOP,OKC,OKC,-260,total,,240,40,89,8,24,25,28,,10,30,40,19,23,11,13,8,5,113
20150206UTAPHX,0021400756,UTA,PHX,UTA,175,total,,240,37,80,7,20,12,18,,6,37,43,23,16,8,14,4,5,93
20150206UTAPHX,0021400756,UTA,PHX,PHX,-210,total,,240,38,84,14,27,10,14,,10,34,44,20,16,10,11,5,4,100
20150206MIASAS,0021400757,MIA,SAS,MIA,800,total,,240,36,80,5,16,8,9,,10,27,37,23,10,7,16,3,4,85
20150206MIASAS,0021400757,MIA,SAS,SAS,-1200,total,,240,40,83,11,29,7,9,,14,29,43,31,18,12,16,4,3,98
20150207CHINOP,0021400758,CHI,NOP,CHI,-130,total,,240,43,84,10,22,11,13,,8,37,45,18,7,6,11,4,6,107
20150207CHINOP,0021400758,CHI,NOP,NOP,110,total,,240,32,86,4,17,4,7,,12,26,38,16,13,8,11,6,4,72
20150207BKNWAS,0021400759,BKN,WAS,BKN,220,total,,240,26,77,4,18,21,31,,13,25,38,17,20,8,15,4,3,77
20150207BKNWAS,0021400759,BKN,WAS,WAS,-260,total,,240,44,87,9,20,17,23,,16,35,51,31,24,9,14,3,4,114
20150207GSWNYK,0021400760,GSW,NYK,GSW,-2500,total,,240,37,81,12,25,20,24,,12,36,48,21,19,8,14,5,1,106
20150207GSWNYK,0021400760,GSW,NYK,NYK,1350,total,,240,35,87,8,18,14,17,,15,29,44,23,20,7,13,1,5,92
20150207CHAPHI,0021400761,CHA,PHI,CHA,-400,total,,240,29,84,6,23,17,20,,5,38,43,24,20,9,12,5,5,81
20150207CHAPHI,0021400761,CHA,PHI,PHI,330,total,,240,29,74,9,23,22,30,,5,42,47,19,22,6,15,5,5,89
20150207PORDAL,0021400762,POR,DAL,POR,125,total,,265,37,89,10,32,17,24,,17,41,58,24,21,11,22,4,7,101
20150207PORDAL,0021400762,POR,DAL,DAL,-145,total,,265,43,105,14,36,11,16,,20,35,55,21,20,11,15,7,4,111
20150207BOSMIL,0021400763,BOS,MIL,BOS,240,total,,240,36,86,7,29,14,20,,11,33,44,20,19,7,11,1,6,93
20150207BOSMIL,0021400763,BOS,MIL,MIL,-280,total,,240,37,75,8,20,14,19,,6,34,40,21,20,6,12,6,1,96
20150207SACUTA,0021400764,SAC,UTA,SAC,200,total,,240,32,82,3,13,23,33,,14,26,40,15,19,3,12,5,6,90
20150207SACUTA,0021400764,SAC,UTA,UTA,-240,total,,240,43,86,5,19,11,17,,14,29,43,21,28,6,9,6,5,102
20150208LACOKC,0021400765,LAC,OKC,LAC,290,total,,240,42,90,12,32,12,17,,8,21,29,28,26,9,13,2,6,108
20150208LACOKC,0021400765,LAC,OKC,OKC,-350,total,,240,46,88,8,20,31,38,,16,38,54,26,21,8,11,6,2,131
20150208LALCLE,0021400766,LAL,CLE,LAL,1375,total,,240,41,100,7,23,16,19,,19,27,46,22,18,11,7,5,7,105
20150208LALCLE,0021400766,LAL,CLE,CLE,-2200,total,,240,45,82,18,33,12,20,,6,40,46,31,15,6,14,7,5,120
20150208ATLMEM,0021400767,ATL,MEM,ATL,130,total,,240,33,80,12,30,10,11,,3,34,37,17,16,6,14,5,4,88
20150208ATLMEM,0021400767,ATL,MEM,MEM,-150,total,,240,36,92,3,13,19,21,,17,38,55,18,12,8,11,4,5,94
20150208INDCHA,0021400768,IND,CHA,IND,-130,total,,240,37,84,7,19,22,25,,8,32,40,19,25,4,12,2,4,103
20150208INDCHA,0021400768,IND,CHA,CHA,110,total,,240,36,77,8,14,22,28,,4,31,35,24,23,5,10,4,2,102
20150208MINDET,0021400769,MIN,DET,MIN,300,total,,240,39,76,5,12,29,34,,9,31,40,26,20,6,15,1,4,112
20150208MINDET,0021400769,MIN,DET,DET,-360,total,,240,37,79,10,31,17,22,,12,23,35,18,25,8,15,4,1,101
20150208CHIORL,0021400770,CHI,ORL,CHI,-280,total,,240,37,77,8,22,16,18,,7,28,35,27,11,11,15,1,4,98
20150208CHIORL,0021400770,CHI,ORL,ORL,240,total,,240,39,83,9,25,10,13,,13,32,45,21,21,9,16,4,1,97
20150208PORHOU,0021400771,POR,HOU,POR,170,total,,240,40,76,9,29,20,23,,4,35,39,20,19,8,11,5,1,109
20150208PORHOU,0021400771,POR,HOU,HOU,-200,total,,240,31,82,13,35,23,34,,15,25,40,24,24,7,11,1,5,98
20150208SASTOR,0021400772,SAS,TOR,SAS,-130,total,,240,31,93,7,28,13,16,,20,32,52,23,18,10,14,6,7,82
20150208SASTOR,0021400772,SAS,TOR,TOR,110,total,,240,32,74,4,13,19,24,,6,42,48,18,15,11,14,7,6,87
20150208PHXSAC,0021400773,PHX,SAC,PHX,290,total,,240,33,91,5,28,12,17,,11,32,43,17,25,9,10,4,5,83
20150208PHXSAC,0021400773,PHX,SAC,SAC,-350,total,,240,34,75,4,12,13,21,,4,39,43,20,17,1,15,5,4,85
20150209SASIND,0021400774,SAS,IND,SAS,-220,total,,240,37,89,6,25,15,17,,8,34,42,18,13,8,7,7,6,95
20150209SASIND,0021400774,SAS,IND,IND,180,total,,240,36,88,8,21,13,13,,11,39,50,24,15,4,12,6,7,93
20150209GSWPHI,0021400775,GSW,PHI,GSW,-4000,total,,240,34,85,7,29,14,19,,6,34,40,26,14,15,14,5,4,89
20150209GSWPHI,0021400775,GSW,PHI,PHI,0,total,,240,33,79,7,24,11,14,,10,42,52,21,19,9,27,4,5,84
20150209ORLWAS,0021400776,ORL,WAS,ORL,500,total,,240,33,83,4,22,10,15,,8,25,33,18,24,13,11,6,3,80
20150209ORLWAS,0021400776,ORL,WAS,WAS,-700,total,,240,33,77,7,25,23,27,,13,40,53,25,14,7,20,3,6,96
20150209NYKMIA,0021400777,NYK,MIA,NYK,170,total,,240,36,84,7,20,16,19,,11,24,35,22,22,8,13,8,5,95
20150209NYKMIA,0021400777,NYK,MIA,MIA,-200,total,,240,36,74,12,22,25,29,,7,28,35,28,19,9,12,5,8,109
20150209BKNMIL,0021400778,BKN,MIL,BKN,180,total,,240,38,76,9,25,12,19,,8,30,38,25,17,3,15,8,4,97
20150209BKNMIL,0021400778,BKN,MIL,MIL,-220,total,,240,37,89,7,18,22,25,,14,30,44,25,14,14,9,4,8,103
20150209ATLMIN,0021400779,ATL,MIN,ATL,-265,total,,240,44,86,10,21,19,20,,10,26,36,26,21,14,10,6,8,117
20150209ATLMIN,0021400779,ATL,MIN,MIN,225,total,,240,42,93,5,16,16,22,,23,27,50,24,19,6,16,8,6,105
20150209UTANOP,0021400780,UTA,NOP,UTA,125,total,,240,39,93,9,21,13,19,,21,26,47,23,17,11,10,9,17,100
20150209UTANOP,0021400780,UTA,NOP,NOP,-145,total,,240,33,79,13,22,17,20,,15,25,40,20,19,5,15,17,9,96
20150209LACDAL,0021400781,LAC,DAL,LAC,350,total,,240,41,92,9,27,24,29,,17,36,53,21,25,8,6,3,3,115
20150209LACDAL,0021400781,LAC,DAL,DAL,-450,total,,240,33,81,10,34,22,30,,14,33,47,19,26,2,12,3,3,98
20150209OKCDEN,0021400782,OKC,DEN,OKC,250,total,,240,43,80,12,24,26,35,,9,31,40,24,23,4,12,5,4,124
20150209OKCDEN,0021400782,OKC,DEN,DEN,-300,total,,240,42,87,9,28,21,29,,12,26,38,20,25,7,10,4,5,114
20150210DETCHA,0021400783,DET,CHA,DET,110,total,,240,37,83,5,19,27,30,,10,38,48,21,18,8,8,5,9,106
20150210DETCHA,0021400783,DET,CHA,CHA,-130,total,,240,29,81,9,24,11,14,,10,28,38,21,21,1,11,9,5,78
20150210HOUPHX,0021400784,HOU,PHX,HOU,120,total,,240,48,95,15,37,16,23,,15,32,47,28,24,9,13,3,5,127
