gameid_num,seasonid,gameid,away,home
0029600558,00296,19970120DETPHX,DET,PHX
0029600559,00296,19970120DALLAL,DAL,LAL
0029600560,00296,19970120VANSEA,VAN,SEA
0029600561,00296,19970121WASORL,WAS,ORL
0029600562,00296,19970121ATLMIA,ATL,MIA
0029600563,00296,19970121HOUCHH,HOU,CHH
0029600564,00296,19970121MINTOR,MIN,TOR
0029600565,00296,19970121NYKCHI,NYK,CHI
0029600566,00296,19970121INDMIL,IND,MIL
0029600567,00296,19970121DALGSW,DAL,GSW
0029600568,00296,19970121LACPOR,LAC,POR
0029600569,00296,19970122PHIBOS,PHI,BOS
0029600570,00296,19970122NJNSAS,NJN,SAS
0029600571,00296,19970122VANDEN,VAN,DEN
0029600572,00296,19970122UTAPHX,UTA,PHX
0029600573,00296,19970122DETSAC,DET,SAC
0029600574,00296,19970122PORSEA,POR,SEA
0029600575,00296,19970123MILORL,MIL,ORL
0029600576,00296,19970123MIATOR,MIA,TOR
0029600577,00296,19970123CHICLE,CHI,CLE
0029600578,00296,19970123NYKIND,NYK,IND
0029600579,00296,19970123NJNHOU,NJN,HOU
0029600580,00296,19970123SEALAC,SEA,LAC
0029600581,00296,19970123DETGSW,DET,GSW
0029600582,00296,19970123MINVAN,MIN,VAN
0029600583,00296,19970124ORLBOS,ORL,BOS
0029600584,00296,19970124SACPHI,SAC,PHI
0029600585,00296,19970124NYKCHH,NYK,CHH
0029600586,00296,19970124WASATL,WAS,ATL
0029600587,00296,19970124DALSAS,DAL,SAS
0029600588,00296,19970124PORPHX,POR,PHX
0029600589,00296,19970124DENLAC,DEN,LAC
0029600590,00296,19970124GSWLAL,GSW,LAL
0029600591,00296,19970125SACWAS,SAC,WAS
0029600592,00296,19970125BOSATL,BOS,ATL
0029600593,00296,19970125CHHCLE,CHH,CLE
0029600594,00296,19970125PHIDET,PHI,DET
0029600595,00296,19970125MILIND,MIL,IND
0029600596,00296,19970125TORCHI,TOR,CHI
0029600597,00296,19970125NJNDAL,NJN,DAL
0029600598,00296,19970125UTAHOU,UTA,HOU
0029600599,00296,19970125MINPOR,MIN,POR
0029600600,00296,19970125DENVAN,DEN,VAN
0029600601,00296,19970126MIANYK,MIA,NYK
0029600602,00296,19970126SASMIL,SAS,MIL
0029600603,00296,19970126LALSEA,LAL,SEA
0029600604,00296,19970127PHXMIA,PHX,MIA
0029600605,00296,19970127VANGSW,VAN,GSW
0029600606,00296,19970128BOSNYK,BOS,NYK
0029600607,00296,19970128CLENJN,CLE,NJN
0029600608,00296,19970128ORLWAS,ORL,WAS
0029600609,00296,19970128PORTOR,POR,TOR
0029600610,00296,19970128CHHIND,CHH,IND
0029600611,00296,19970128DETMIL,DET,MIL
0029600612,00296,19970128SACMIN,SAC,MIN
0029600613,00296,19970128LALDAL,LAL,DAL
0029600614,00296,19970128DENUTA,DEN,UTA
0029600615,00296,19970128ATLLAC,ATL,LAC
0029600616,00296,19970128CHIVAN,CHI,VAN
0029600617,00296,19970129TORPHI,TOR,PHI
0029600618,00296,19970129PHXORL,PHX,ORL
0029600619,00296,19970129BOSMIA,BOS,MIA
0029600620,00296,19970129INDCHH,IND,CHH
0029600621,00296,19970129NYKCLE,NYK,CLE
0029600622,00296,19970129PORDET,POR,DET
0029600623,00296,19970129LALSAS,LAL,SAS
0029600624,00296,19970129SEAGSW,SEA,GSW
0029600625,00296,19970130PHXNJN,PHX,NJN
0029600626,00296,19970130MINDAL,MIN,DAL
0029600627,00296,19970130DENHOU,DEN,HOU
0029600628,00296,19970130ATLUTA,ATL,UTA
0029600629,00296,19970130VANLAC,VAN,LAC
0029600630,00296,19970130CHISAC,CHI,SAC
0029600631,00296,19970131PORBOS,POR,BOS
0029600632,00296,19970131ORLPHI,ORL,PHI
0029600633,00296,19970131MILCHH,MIL,CHH
0029600634,00296,19970131HOUIND,HOU,IND
0029600635,00296,19970131MINSAS,MIN,SAS
0029600636,00296,19970131CHIGSW,CHI,GSW
0029600637,00296,19970131WASSEA,WAS,SEA
0029600638,00296,19970131ATLVAN,ATL,VAN
0029600639,00296,19970201DETNJN,DET,NJN
0029600640,00296,19970201PHXTOR,PHX,TOR
0029600641,00296,19970201MIACLE,MIA,CLE
0029600642,00296,19970201PHIMIL,PHI,MIL
0029600643,00296,19970201UTADAL,UTA,DAL
0029600644,00296,19970201SACDEN,SAC,DEN
0029600645,00296,19970201GSWLAC,GSW,LAC
0029600646,00296,19970202VANBOS,VAN,BOS
0029600647,00296,19970202CHHNYK,CHH,NYK
0029600648,00296,19970202HOUORL,HOU,ORL
0029600649,00296,19970202CLEMIA,CLE,MIA
0029600650,00296,19970202PHXDET,PHX,DET
0029600651,00296,19970202NJNIND,NJN,IND
0029600652,00296,19970202PORMIN,POR,MIN
0029600653,00296,19970202ATLDEN,ATL,DEN
0029600654,00296,19970202WASLAL,WAS,LAL
0029600655,00296,19970202CHISEA,CHI,SEA
0029600656,00296,19970203BOSTOR,BOS,TOR
0029600657,00296,19970203SACSAS,SAC,SAS
0029600658,00296,19970203WASUTA,WAS,UTA
0029600659,00296,19970204HOUNYK,HOU,NYK
0029600660,00296,19970204VANNJN,VAN,NJN
0029600661,00296,19970204INDORL,IND,ORL
0029600662,00296,19970204MINCHH,MIN,CHH
0029600663,00296,19970204CLEMIL,CLE,MIL
0029600664,00296,19970204SACDAL,SAC,DAL
0029600665,00296,19970204LALLAC,LAL,LAC
0029600666,00296,19970204ATLGSW,ATL,GSW
0029600667,00296,19970204CHIPOR,CHI,POR
0029600668,00296,19970205MIABOS,MIA,BOS
0029600669,00296,19970205SASPHI,SAS,PHI
0029600670,00296,19970205CLETOR,CLE,TOR
0029600671,00296,19970205WASDEN,WAS,DEN
0029600672,00296,19970205ATLPHX,ATL,PHX
0029600673,00296,19970205CHILAL,CHI,LAL
0029600674,00296,19970205UTASEA,UTA,SEA
0029600675,00296,19970206SASNYK,SAS,NYK
0029600676,00296,19970206INDNJN,IND,NJN
0029600677,00296,19970206BOSORL,BOS,ORL
0029600678,00296,19970206MILMIA,MIL,MIA
0029600679,00296,19970206SACCHH,SAC,CHH
0029600680,00296,19970206HOUDET,HOU,DET
0029600681,00296,19970206VANMIN,VAN,MIN
0029600682,00296,19970211NYKWAS,NYK,WAS
0029600683,00296,19970211NJNORL,NJN,ORL
0029600684,00296,19970211DETMIA,DET,MIA
0029600685,00296,19970211PHICLE,PHI,CLE
0029600686,00296,19970211CHHCHI,CHH,CHI
0029600687,00296,19970211TORMIL,TOR,MIL
0029600688,00296,19970211SASDAL,SAS,DAL
0029600689,00296,19970211VANHOU,VAN,HOU
0029600690,00296,19970211BOSLAC,BOS,LAC
0029600691,00296,19970211UTASAC,UTA,SAC
0029600692,00296,19970211PHXPOR,PHX,POR
0029600693,00296,19970211DENSEA,DEN,SEA
0029600694,00296,19970212NJNCHH,NJN,CHH
0029600695,00296,19970212TORATL,TOR,ATL
0029600696,00296,19970212ORLDET,ORL,DET
0029600697,00296,19970212CLEIND,CLE,IND
0029600698,00296,19970212LALMIN,LAL,MIN
0029600699,00296,19970212VANSAS,VAN,SAS
0029600700,00296,19970212BOSPHX,BOS,PHX
0029600701,00296,19970213PHINYK,PHI,NYK
0029600702,00296,19970213INDMIA,IND,MIA
0029600703,00296,19970213GSWDAL,GSW,DAL
0029600704,00296,19970213LALDEN,LAL,DEN
0029600705,00296,19970213PORUTA,POR,UTA
0029600706,00296,19970213LACSAC,LAC,SAC
0029600707,00296,19970214NJNWAS,NJN,WAS
0029600708,00296,19970214DETCHH,DET,CHH
0029600709,00296,19970214CHIATL,CHI,ATL
0029600710,00296,19970214MILTOR,MIL,TOR
0029600711,00296,19970214ORLMIN,ORL,MIN
0029600712,00296,19970214GSWSAS,GSW,SAS
0029600713,00296,19970214LACPHX,LAC,PHX
0029600714,00296,19970214HOUSEA,HOU,SEA
0029600715,00296,19970214BOSVAN,BOS,VAN
0029600716,00296,19970215WASNJN,WAS,NJN
0029600717,00296,19970215PHIMIA,PHI,MIA
0029600718,00296,19970215DENMIL,DEN,MIL
0029600719,00296,19970215ATLSAS,ATL,SAS
0029600720,00296,19970215DALUTA,DAL,UTA
0029600721,00296,19970215HOUPOR,HOU,POR
0029600722,00296,19970216INDNYK,IND,NYK
0029600723,00296,19970216DENPHI,DEN,PHI
0029600724,00296,19970216DETTOR,DET,TOR
0029600725,00296,19970216ORLCHI,ORL,CHI
0029600726,00296,19970216PHXMIN,PHX,MIN
0029600727,00296,19970216SEALAL,SEA,LAL
0029600728,00296,19970216GSWSAC,GSW,SAC
0029600729,00296,19970216BOSPOR,BOS,POR
0029600730,00296,19970217MILWAS,MIL,WAS
0029600731,00296,19970217ORLCHH,ORL,CHH
0029600732,00296,19970217NJNCLE,NJN,CLE
0029600733,00296,19970217TORIND,TOR,IND
0029600734,00296,19970217ATLHOU,ATL,HOU
0029600735,00296,19970217BOSSEA,BOS,SEA
0029600736,00296,19970217DALVAN,DAL,VAN
0029600737,00296,19970218PHXNYK,PHX,NYK
0029600738,00296,19970218MIAPHI,MIA,PHI
0029600739,00296,19970218DENCHI,DEN,CHI
0029600740,00296,19970218SASUTA,SAS,UTA
0029600741,00296,19970218DALLAC,DAL,LAC
0029600742,00296,19970218MINSAC,MIN,SAC
0029600743,00296,19970219PORORL,POR,ORL
0029600744,00296,19970219PHXCHH,PHX,CHH
0029600745,00296,19970219INDATL,IND,ATL
0029600746,00296,19970219WASDET,WAS,DET
0029600747,00296,19970219TORSAS,TOR,SAS
0029600748,00296,19970219CLELAL,CLE,LAL
0029600749,00296,19970219BOSGSW,BOS,GSW
0029600750,00296,19970219MINVAN,MIN,VAN
0029600751,00296,19970220MIANJN,MIA,NJN
0029600752,00296,19970220LACPHI,LAC,PHI
0029600753,00296,19970220DENIND,DEN,IND
0029600754,00296,19970220MILDAL,MIL,DAL
0029600755,00296,19970220TORHOU,TOR,HOU
0029600756,00296,19970220BOSUTA,BOS,UTA
0029600757,00296,19970220NYKSAC,NYK,SAC
0029600758,00296,19970221CHIWAS,CHI,WAS
0029600759,00296,19970221DENORL,DEN,ORL
0029600760,00296,19970221PORMIA,POR,MIA
0029600761,00296,19970221LACCHH,LAC,CHH
0029600762,00296,19970221HOUATL,HOU,ATL
0029600763,00296,19970221NJNDET,NJN,DET
0029600764,00296,19970221GSWMIN,GSW,MIN
0029600765,00296,19970221MILSAS,MIL,SAS
0029600766,00296,19970221CLEPHX,CLE,PHX
0029600767,00296,19970221VANLAL,VAN,LAL
0029600768,00296,19970221NYKSEA,NYK,SEA
0029600769,00296,19970222PORPHI,POR,PHI
0029600770,00296,19970222CHHATL,CHH,ATL
0029600771,00296,19970222GSWCHI,GSW,CHI
0029600772,00296,19970222TORDAL,TOR,DAL
0029600773,00296,19970223BOSNJN,BOS,NJN
0029600774,00296,19970223DETWAS,DET,WAS
0029600775,00296,19970223DENMIA,DEN,MIA
0029600776,00296,19970223ORLIND,ORL,IND
0029600777,00296,19970223LACMIL,LAC,MIL
0029600778,00296,19970223SASHOU,SAS,HOU
0029600779,00296,19970223SEAUTA,SEA,UTA
0029600780,00296,19970223DALPHX,DAL,PHX
0029600781,00296,19970223NYKLAL,NYK,LAL
0029600782,00296,19970223CLEVAN,CLE,VAN
0029600783,00296,19970224DETORL,DET,ORL
0029600784,00296,19970224GSWATL,GSW,ATL
0029600785,00296,19970224PORCHI,POR,CHI
0029600786,00296,19970224CHHSAS,CHH,SAS
0029600787,00296,19970225SACNJN,SAC,NJN
0029600788,00296,19970225INDWAS,IND,WAS
0029600789,00296,19970225SEACLE,SEA,CLE
0029600790,00296,19970225CHHDAL,CHH,DAL
0029600791,00296,19970225LALHOU,LAL,HOU
0029600792,00296,19970225TORDEN,TOR,DEN
0029600793,00296,19970225NYKUTA,NYK,UTA
0029600794,00296,19970225PHILAC,PHI,LAC
0029600795,00296,19970226SACBOS,SAC,BOS
0029600796,00296,19970226MIAORL,MIA,ORL
0029600797,00296,19970226GSWDET,GSW,DET
0029600798,00296,19970226SEAIND,SEA,IND
0029600799,00296,19970226ATLMIL,ATL,MIL
0029600800,00296,19970226MINSAS,MIN,SAS
0029600801,00296,19970226PHIPHX,PHI,PHX
0029600802,00296,19970226NYKPOR,NYK,POR
0029600803,00296,19970226LACVAN,LAC,VAN
0029600804,00296,19970227LALWAS,LAL,WAS
0029600805,00296,19970227CHICLE,CHI,CLE
0029600806,00296,19970227MINDAL,MIN,DAL
0029600807,00296,19970227CHHHOU,CHH,HOU
0029600808,00296,19970227TORUTA,TOR,UTA
0029600809,00296,19970228DETBOS,DET,BOS
0029600810,00296,19970228GSWNJN,GSW,NJN
0029600811,00296,19970228SASORL,SAS,ORL
0029600812,00296,19970228SEAMIA,SEA,MIA
0029600813,00296,19970228LALATL,LAL,ATL
0029600814,00296,19970228MILIND,MIL,IND
0029600815,00296,19970228SACCHI,SAC,CHI
0029600816,00296,19970228NYKDEN,NYK,DEN
0029600817,00296,19970228TORLAC,TOR,LAC
0029600818,00296,19970228UTAPOR,UTA,POR
0029600819,00296,19970228PHIVAN,PHI,VAN
0029600820,00296,19970301GSWWAS,GSW,WAS
0029600821,00296,19970301BOSCLE,BOS,CLE
0029600822,00296,19970301SACMIL,SAC,MIL
0029600823,00296,19970301DALHOU,DAL,HOU
0029600824,00296,19970302CLENYK,CLE,NYK
0029600825,00296,19970302SEAORL,SEA,ORL
0029600826,00296,19970302SASMIA,SAS,MIA
0029600827,00296,19970302ATLDET,ATL,DET
0029600828,00296,19970302LALIND,LAL,IND
0029600829,00296,19970302CHHMIN,CHH,MIN
0029600830,00296,19970302PHXDAL,PHX,DAL
0029600831,00296,19970302LACDEN,LAC,DEN
0029600832,00296,19970302PHIPOR,PHI,POR
0029600833,00296,19970302UTAVAN,UTA,VAN
0029600834,00296,19970303BOSTOR,BOS,TOR
0029600835,00296,19970303MILCHI,MIL,CHI
0029600836,00296,19970303UTAGSW,UTA,GSW
0029600837,00296,19970303NJNSAC,NJN,SAC
0029600838,00296,19970304MILNYK,MIL,NYK
0029600839,00296,19970304WASPHI,WAS,PHI
0029600840,00296,19970304SASCHH,SAS,CHH
0029600841,00296,19970304CLEATL,CLE,ATL
0029600842,00296,19970304MIADET,MIA,DET
0029600843,00296,19970304BOSIND,BOS,IND
0029600844,00296,19970304LALDAL,LAL,DAL
0029600845,00296,19970304HOULAC,HOU,LAC
0029600846,00296,19970304NJNPOR,NJN,POR
0029600847,00296,19970304ORLSEA,ORL,SEA
0029600848,00296,19970305NYKTOR,NYK,TOR
0029600849,00296,19970305INDCLE,IND,CLE
0029600850,00296,19970305SASCHI,SAS,CHI
0029600851,00296,19970305DETMIN,DET,MIN
0029600852,00296,19970305DALUTA,DAL,UTA
0029600853,00296,19970305PORPHX,POR,PHX
0029600854,00296,19970305HOUGSW,HOU,GSW
0029600855,00296,19970305DENSAC,DEN,SAC
0029600856,00296,19970306ATLPHI,ATL,PHI
0029600857,00296,19970306WASMIA,WAS,MIA
0029600858,00296,19970306BOSCHH,BOS,CHH
0029600859,00296,19970306ORLLAC,ORL,LAC
0029600860,00296,19970306NJNVAN,NJN,VAN
0029600861,00296,19970307NYKBOS,NYK,BOS
0029600862,00296,19970307MIAWAS,MIA,WAS
0029600863,00296,19970307MILATL,MIL,ATL
0029600864,00296,19970307SASTOR,SAS,TOR
0029600865,00296,19970307INDCHI,IND,CHI
0029600866,00296,19970307DENMIN,DEN,MIN
0029600867,00296,19970307DETUTA,DET,UTA
0029600868,00296,19970307SACPHX,SAC,PHX
0029600869,00296,19970307HOULAL,HOU,LAL
0029600870,00296,19970307ORLGSW,ORL,GSW
0029600871,00296,19970307DALPOR,DAL,POR
0029600872,00296,19970307NJNSEA,NJN,SEA
0029600873,00296,19970308MILCLE,MIL,CLE
0029600874,00296,19970308SASIND,SAS,IND
0029600875,00296,19970308DETLAC,DET,LAC
0029600876,00296,19970309ATLBOS,ATL,BOS
0029600877,00296,19970309CHINYK,CHI,NYK
0029600878,00296,19970309PHIWAS,PHI,WAS
0029600879,00296,19970309MIACHH,MIA,CHH
0029600880,00296,19970309VANTOR,VAN,TOR
0029600881,00296,19970309UTAMIN,UTA,MIN
0029600882,00296,19970309HOUDAL,HOU,DAL
0029600883,00296,19970309ORLPHX,ORL,PHX
0029600884,00296,19970309NJNLAL,NJN,LAL
0029600885,00296,19970309SACGSW,SAC,GSW
0029600886,00296,19970309SEAPOR,SEA,POR
0029600887,00296,19970310GSWLAC,GSW,LAC
0029600888,00296,19970311CHIBOS,CHI,BOS
0029600889,00296,19970311VANCHH,VAN,CHH
0029600890,00296,19970311UTAATL,UTA,ATL
0029600891,00296,19970311MIAMIL,MIA,MIL
0029600892,00296,19970311PHIMIN,PHI,MIN
0029600893,00296,19970311NYKDAL,NYK,DAL
0029600894,00296,19970311HOUSAS,HOU,SAS
0029600895,00296,19970311ORLDEN,ORL,DEN
0029600896,00296,19970311TORPHX,TOR,PHX
0029600897,00296,19970311CLESAC,CLE,SAC
0029600898,00296,19970311LACPOR,LAC,POR
0029600899,00296,19970311DETSEA,DET,SEA
0029600900,00296,19970312UTANJN,UTA,NJN
0029600901,00296,19970312CHIPHI,CHI,PHI
0029600902,00296,19970312VANWAS,VAN,WAS
0029600903,00296,19970312ATLIND,ATL,IND
0029600904,00296,19970312ORLHOU,ORL,HOU
0029600905,00296,19970312GSWLAL,GSW,LAL
0029600906,00296,19970313SEAMIN,SEA,MIN
0029600907,00296,19970313BOSDAL,BOS,DAL
0029600908,00296,19970313DETDEN,DET,DEN
0029600909,00296,19970313PHXLAC,PHX,LAC
0029600910,00296,19970313CLEGSW,CLE,GSW
0029600911,00296,19970313TORSAC,TOR,SAC
0029600912,00296,19970314CHINJN,CHI,NJN
0029600913,00296,19970314MINPHI,MIN,PHI
0029600914,00296,19970314CHHORL,CHH,ORL
0029600915,00296,19970314VANMIA,VAN,MIA
0029600916,00296,19970314SEAATL,SEA,ATL
0029600917,00296,19970314UTAIND,UTA,IND
0029600918,00296,19970314WASMIL,WAS,MIL
0029600919,00296,19970314BOSSAS,BOS,SAS
0029600920,00296,19970314LACLAL,LAC,LAL
0029600921,00296,19970314CLEPOR,CLE,POR
0029600922,00296,19970315CHHPHI,CHH,PHI
0029600923,00296,19970315UTAWAS,UTA,WAS
0029600924,00296,19970315ATLCHI,ATL,CHI
0029600925,00296,19970315SASDEN,SAS,DEN
0029600926,00296,19970315DALPHX,DAL,PHX
0029600927,00296,19970315TORGSW,TOR,GSW
0029600928,00296,19970316NJNNYK,NJN,NYK
0029600929,00296,19970316VANORL,VAN,ORL
0029600930,00296,19970316HOUMIA,HOU,MIA
0029600931,00296,19970316SEADET,SEA,DET
0029600932,00296,19970316INDMIL,IND,MIL
0029600933,00296,19970316BOSMIN,BOS,MIN
0029600934,00296,19970316PORLAC,POR,LAC
0029600935,00296,19970316TORLAL,TOR,LAL
0029600936,00296,19970316DALSAC,DAL,SAC
0029600937,00296,19970317MILBOS,MIL,BOS
0029600938,00296,19970317UTACHH,UTA,CHH
0029600939,00296,19970317ORLATL,ORL,ATL
0029600940,00296,19970317DETCLE,DET,CLE
0029600941,00296,19970317WASSAS,WAS,SAS
0029600942,00296,19970317LALDEN,LAL,DEN
0029600943,00296,19970317PHXGSW,PHX,GSW
0029600944,00296,19970318VANNYK,VAN,NYK
0029600945,00296,19970318HOUNJN,HOU,NJN
0029600946,00296,19970318PHITOR,PHI,TOR
0029600947,00296,19970318MININD,MIN,IND
0029600948,00296,19970318SEACHI,SEA,CHI
0029600949,00296,19970318WASDAL,WAS,DAL
0029600950,00296,19970318LACPHX,LAC,PHX
0029600951,00296,19970318SACPOR,SAC,POR
0029600952,00296,19970319UTABOS,UTA,BOS
0029600953,00296,19970319NYKPHI,NYK,PHI
0029600954,00296,19970319GSWMIA,GSW,MIA
0029600955,00296,19970319CLECHH,CLE,CHH
0029600956,00296,19970319INDATL,IND,ATL
0029600957,00296,19970319TORDET,TOR,DET
0029600958,00296,19970319VANMIN,VAN,MIN
0029600959,00296,19970319SACLAC,SAC,LAC
0029600960,00296,19970320GSWORL,GSW,ORL
0029600961,00296,19970320LALCLE,LAL,CLE
0029600962,00296,19970320PORMIL,POR,MIL
0029600963,00296,19970320WASHOU,WAS,HOU
0029600964,00296,19970320SASPHX,SAS,PHX
0029600965,00296,19970320DENSEA,DEN,SEA
0029600966,00296,19970321ORLBOS,ORL,BOS
0029600967,00296,19970321NJNPHI,NJN,PHI
0029600968,00296,19970321LALMIA,LAL,MIA
0029600969,00296,19970321DALATL,DAL,ATL
0029600970,00296,19970321CHHTOR,CHH,TOR
0029600971,00296,19970321MINDET,MIN,DET
0029600972,00296,19970321CHIIND,CHI,IND
0029600973,00296,19970321SASSAC,SAS,SAC
0029600974,00296,19970321DENVAN,DEN,VAN
0029600975,00296,19970322PORWAS,POR,WAS
0029600976,00296,19970322GSWCHH,GSW,CHH
0029600977,00296,19970322DETCHI,DET,CHI
0029600978,00296,19970322NYKMIL,NYK,MIL
0029600979,00296,19970322CLEDAL,CLE,DAL
0029600980,00296,19970322PHXHOU,PHX,HOU
0029600981,00296,19970322LACUTA,LAC,UTA
0029600982,00296,19970322SACSEA,SAC,SEA
0029600983,00296,19970323NJNBOS,NJN,BOS
0029600984,00296,19970323PORNYK,POR,NYK
0029600985,00296,19970323LALORL,LAL,ORL
0029600986,00296,19970323ATLTOR,ATL,TOR
0029600987,00296,19970323MIAMIN,MIA,MIN
0029600988,00296,19970323UTADEN,UTA,DEN
0029600989,00296,19970323SASLAC,SAS,LAC
0029600990,00296,19970323SEAVAN,SEA,VAN
0029600991,00296,19970324LALNJN,LAL,NJN
0029600992,00296,19970325SACORL,SAC,ORL
0029600993,00296,19970325PORATL,POR,ATL
0029600994,00296,19970325INDTOR,IND,TOR
0029600995,00296,19970325DALCHI,DAL,CHI
0029600996,00296,19970325MINHOU,MIN,HOU
0029600997,00296,19970325CLESAS,CLE,SAS
0029600998,00296,19970325MILPHX,MIL,PHX
0029600999,00296,19970325VANLAC,VAN,LAC
0029601000,00296,19970325SEAGSW,SEA,GSW
0029601001,00296,19970326DETNYK,DET,NYK
0029601002,00296,19970326PHINJN,PHI,NJN
0029601003,00296,19970326BOSWAS,BOS,WAS
0029601004,00296,19970326SACMIA,SAC,MIA
0029601005,00296,19970326PORCHH,POR,CHH
0029601006,00296,19970326DALIND,DAL,IND
0029601007,00296,19970326MINDEN,MIN,DEN
0029601008,00296,19970326MILLAL,MIL,LAL
0029601009,00296,19970326PHXSEA,PHX,SEA
0029601010,00296,19970327LACATL,LAC,ATL
0029601011,00296,19970327CHITOR,CHI,TOR
0029601012,00296,19970327CLEHOU,CLE,HOU
0029601013,00296,19970327ORLSAS,ORL,SAS
0029601014,00296,19970327LALVAN,LAL,VAN
0029601015,00296,19970328NYKNJN,NYK,NJN
0029601016,00296,19970328BOSPHI,BOS,PHI
0029601017,00296,19970328TORWAS,TOR,WAS
0029601018,00296,19970328CLEMIA,CLE,MIA
0029601019,00296,19970328INDCHH,IND,CHH
0029601020,00296,19970328LACDET,LAC,DET
0029601021,00296,19970328MILUTA,MIL,UTA
0029601022,00296,19970328GSWPHX,GSW,PHX
0029601023,00296,19970328VANPOR,VAN,POR
0029601024,00296,19970328MINSEA,MIN,SEA
0029601025,00296,19970329DALWAS,DAL,WAS
0029601026,00296,19970329SACATL,SAC,ATL
0029601027,00296,19970329NJNCHI,NJN,CHI
0029601028,00296,19970329DENHOU,DEN,HOU
0029601029,00296,19970329UTASAS,UTA,SAS
0029601030,00296,19970330NYKORL,NYK,ORL
0029601031,00296,19970330MIATOR,MIA,TOR
0029601032,00296,19970330DALCLE,DAL,CLE
0029601033,00296,19970330PHIDET,PHI,DET
0029601034,00296,19970330LACIND,LAC,IND
0029601035,00296,19970330MILDEN,MIL,DEN
0029601036,00296,19970330SEAPHX,SEA,PHX
0029601037,00296,19970330MINGSW,MIN,GSW
0029601038,00296,19970401PHIORL,PHI,ORL
0029601039,00296,19970401LACMIA,LAC,MIA
0029601040,00296,19970401NYKCLE,NYK,CLE
0029601041,00296,19970401WASIND,WAS,IND
0029601042,00296,19970401BOSCHI,BOS,CHI
0029601043,00296,19970401DETDAL,DET,DAL
0029601044,00296,19970401HOUDEN,HOU,DEN
0029601045,00296,19970401GSWPOR,GSW,POR
0029601046,00296,19970401LALSEA,LAL,SEA
0029601047,00296,19970401MILVAN,MIL,VAN
0029601048,00296,19970402CLEBOS,CLE,BOS
0029601049,00296,19970402TORPHI,TOR,PHI
0029601050,00296,19970402ATLCHH,ATL,CHH
0029601051,00296,19970402NJNMIN,NJN,MIN
0029601052,00296,19970402DETSAS,DET,SAS
0029601053,00296,19970402SACUTA,SAC,UTA
0029601054,00296,19970402HOUPHX,HOU,PHX
0029601055,00296,19970402DENLAL,DEN,LAL
0029601056,00296,19970403CHHNJN,CHH,NJN
0029601057,00296,19970403CHIWAS,CHI,WAS
0029601058,00296,19970403LACORL,LAC,ORL
0029601059,00296,19970403MIAIND,MIA,IND
0029601060,00296,19970403DALGSW,DAL,GSW
0029601061,00296,19970403MILSEA,MIL,SEA
0029601062,00296,19970404LACBOS,LAC,BOS
0029601063,00296,19970404ORLNYK,ORL,NYK
0029601064,00296,19970404INDPHI,IND,PHI
0029601065,00296,19970404DETATL,DET,ATL
0029601066,00296,19970404CLECHI,CLE,CHI
0029601067,00296,19970404WASMIN,WAS,MIN
0029601068,00296,19970404PHXDEN,PHX,DEN
0029601069,00296,19970404VANUTA,VAN,UTA
0029601070,00296,19970404SASLAL,SAS,LAL
0029601071,00296,19970404HOUSAC,HOU,SAC
0029601072,00296,19970404MILPOR,MIL,POR
0029601073,00296,19970405TORMIA,TOR,MIA
0029601074,00296,19970405PHICHH,PHI,CHH
0029601075,00296,19970405NYKATL,NYK,ATL
0029601076,00296,19970405SASGSW,SAS,GSW
0029601077,00296,19970405PHXPOR,PHX,POR
0029601078,00296,19970405DALSEA,DAL,SEA
0029601079,00296,19970406WASBOS,WAS,BOS
0029601080,00296,19970406LACNJN,LAC,NJN
0029601081,00296,19970406CHIORL,CHI,ORL
0029601082,00296,19970406INDMIN,IND,MIN
0029601083,00296,19970406DALLAL,DAL,LAL
0029601084,00296,19970406UTAGSW,UTA,GSW
0029601085,00296,19970406SEASAC,SEA,SAC
0029601086,00296,19970406HOUVAN,HOU,VAN
0029601087,00296,19970407CHHCLE,CHH,CLE
0029601088,00296,19970407MIADET,MIA,DET
0029601089,00296,19970407PHICHI,PHI,CHI
0029601090,00296,19970407PORDEN,POR,DEN
0029601091,00296,19970408CLENYK,CLE,NYK
0029601092,00296,19970408MIANJN,MIA,NJN
0029601093,00296,19970408WASTOR,WAS,TOR
0029601094,00296,19970408ORLMIL,ORL,MIL
0029601095,00296,19970408PORDAL,POR,DAL
0029601096,00296,19970408DENSAS,DEN,SAS
0029601097,00296,19970408MINPHX,MIN,PHX
